player_id,name,current_club_id,country_of_citizenship,date_of_birth,position,foot,height_in_cm
76746,Damián Suárez,3709,Uruguay,1988-04-27,Defender,Right,173
390688,Juan Iglesias,3709,Spain,1998-07-03,Defender,Right,187
241229,Jordan Amavi,3709,France,1994-03-09,Defender,Left,176
268506,Fabrizio Angileri,3709,Argentina,1994-03-15,Defender,Left,185
281989,Luis Milla,3709,Spain,1994-10-07,Midfield,Right,175
353032,Omar Alderete,3709,Paraguay,1996-12-26,Defender,Left,188
577486,Gastón Álvarez,3709,Uruguay,2000-03-24,Defender,Left,184
197545,Ander Capa,621,Spain,1992-02-08,Defender,Right,175
257376,Domingos Duarte,3709,Portugal,1995-03-10,Defender,Right,192
27486,Kiko Casilla,3709,Spain,1986-10-02,Goalkeeper,Right,190
226012,David Soria,3709,Spain,1993-04-04,Goalkeeper,Right,192
573775,Hugo Duro,1049,Spain,1999-11-10,Attack,Left,182
622988,Fran Pérez,1049,Spain,2002-09-09,Attack,Right,176
195171,Samu Castillejo,1049,Spain,1995-01-18,Attack,Left,182
330659,Justin Kluivert,1049,Netherlands,1999-05-05,Attack,Both,172
221150,Djené,3709,Togo,1991-12-31,Defender,Right,178
99353,Portu,3709,Spain,1992-05-21,Attack,Right,167
466805,Nico González,1049,Spain,2002-01-03,Midfield,Right,188
617074,Ilaix Moriba,1049,Guinea,2003-01-19,Midfield,Right,185
223725,Munir El Haddadi,3709,Morocco,1995-09-01,Attack,Left,175
375382,André Almeida,1049,Portugal,2000-05-30,Midfield,Right,176
341713,Diego Conde,3709,Spain,1998-10-28,Goalkeeper,,188
367466,Thierry Correia,1049,Portugal,1999-03-09,Defender,Right,176
320271,Toni Lato,1049,Spain,1997-11-21,Defender,Left,171
623024,Jesús Vázquez,1049,Spain,2003-01-02,Defender,Left,182
221322,José Gayà,1049,Spain,1995-05-25,Defender,Left,172
646750,Cristhian Mosquera,1049,Colombia,2004-06-27,Defender,Right,191
694928,Samuel Lino,1049,Brazil,1999-12-23,Attack,Right,178
149498,Gabriel Paulista,1049,Brazil,1990-11-26,Defender,Right,187
298583,Eray Cömert,1049,Switzerland,1998-02-04,Defender,Right,183
346289,Mouctar Diakhaby,1049,Guinea,1996-12-19,Defender,Right,192
398131,Cristian Rivero,1049,Spain,1998-03-21,Goalkeeper,Right,188
71570,Iago Herrerín,1049,Spain,1988-01-25,Goalkeeper,Right,187
227805,Jaume Doménech,1049,Spain,1990-11-05,Goalkeeper,Right,185
502676,Giorgi Mamardashvili,1049,Georgia,2000-09-29,Goalkeeper,Left,197
300168,Mikel Vesga,621,Spain,1993-04-08,Midfield,Left,191
54235,Iker Muniain,621,Spain,1992-12-19,Attack,Right,169
170472,Dimitri Foulquier,1049,Guadeloupe,1993-03-23,Defender,Right,183
45121,Loïc Rémy,3911,France,1987-01-02,Attack,Right,185
652996,Saïd Hamulic,415,Bosnia-Herzegovina,2000-11-12,Attack,Right,188
495629,Hugo Guillamón,1049,Spain,2000-01-31,Midfield,Right,178
238185,Rhys Healey,415,England,1994-12-06,Attack,Right,180
296783,Ezequiel Ponce,1531,Argentina,1997-03-29,Attack,Right,181
917778,Rémy Labeau Lascary,826,Guadeloupe,2003-03-03,Attack,Right,184
182916,Wesley Saïd,826,France,1995-04-19,Attack,Right,171
354726,Florian Sotoca,826,France,1990-10-25,Attack,Right,187
503991,Yunus Musah,1049,United States,2002-11-29,Midfield,Right,178
368887,Loïs Openda,826,Belgium,2000-02-16,Attack,Right,177
494177,Noah Jean Holm,1421,Norway,2001-05-23,Attack,,0
315283,Kaj Sierhuis,1421,Netherlands,1998-04-27,Attack,Right,180
503770,Folarin Balogun,1421,England,2001-07-03,Attack,Right,178
876034,Yanis Guermouche,969,Algeria,2001-04-15,Attack,,192
60540,Valère Germain,969,France,1990-04-17,Attack,Right,181
615350,Cenk Özkacar,1049,Turkey,2000-10-06,Defender,Left,190
659542,Elye Wahi,969,France,2003-01-02,Attack,Right,184
324811,Arnaud Nordin,969,France,1998-06-17,Attack,Left,170
339943,Iké Ugbo,1095,Canada,1998-09-21,Attack,Right,184
624920,Béni Makouana,969,Congo,2002-09-28,Attack,Right,181
340328,Stephy Mavididi,969,England,1998-05-31,Attack,Right,182
650350,Léo Leroy,969,France,2000-02-14,Midfield,,187
103565,Wahbi Khazri,969,Tunisia,1991-02-08,Attack,Right,176
782630,Khalil Fayad,969,France,2004-06-09,Midfield,Right,176
118284,Jordan Ferri,969,France,1992-03-12,Midfield,Right,173
624037,Joris Chotard,969,France,2001-09-24,Midfield,Right,179
294895,Mathías Suárez,969,Uruguay,1996-06-24,Defender,Right,182
569374,Thibault Tamas,969,France,2001-02-20,Defender,Left,178
220878,Issiaga Sylla,969,Guinea,1994-01-01,Defender,Left,180
537127,Théo Sainte-Luce,969,France,1998-10-20,Defender,Left,176
842338,Enzo Tchato,969,Cameroon,2002-11-23,Defender,Right,182
72857,Pedro Mendes,969,Portugal,1990-10-01,Defender,Right,186
47713,Mamadou Sakho,969,France,1990-02-13,Defender,Left,187
201737,Christopher Jullien,969,France,1993-03-22,Defender,Right,196
211637,Kiki Kouyaté,969,Mali,1997-04-15,Defender,Both,192
802747,Siriné Doucouré,1158,France,2002-04-08,Attack,Right,193
490223,Ibrahima Koné,1158,Mali,1999-06-16,Attack,Left,190
822458,Bamba Dieng,1158,Senegal,2000-03-23,Attack,Right,178
428954,Stéphane Diarra,1158,Cote d'Ivoire,1998-12-09,Attack,Left,173
782476,Yoann Cathline,1158,France,2002-07-22,Attack,Right,176
766412,Théo Le Bris,1158,France,2002-10-01,Attack,Right,170
364857,Falaye Sacko,969,Mali,1995-05-01,Defender,Right,179
569385,Adil Aouchiche,1158,France,2002-07-15,Attack,Right,181
267160,Adam Buksa,826,Poland,1996-07-12,Attack,Left,193
555076,Romain Faivre,1158,France,1998-07-14,Midfield,Left,180
810093,Ayman Kari,1158,France,2004-11-19,Midfield,Right,176
322305,Jean-Victor Makengo,1158,France,1998-06-12,Midfield,Left,177
333383,Bonke Innocent,1158,Nigeria,1996-01-20,Midfield,Right,178
238626,Laurent Abergel,1158,France,1993-02-01,Midfield,Right,170
391720,Igor Silva,1158,Brazil,1996-08-21,Defender,Right,173
143029,Stefan Mitrović,3709,Serbia,1990-05-22,Defender,Both,189
633992,Enzo Le Fée,1158,France,2000-02-03,Attack,Right,170
357072,Faitout Maouassa,969,France,1998-07-06,Defender,Left,170
798894,Maxime Wackers,1158,France,1998-01-01,Defender,Right,184
120651,Vincent Le Goff,1158,France,1989-10-15,Defender,Left,177
807165,Bamo Meïté,1158,Cote d'Ivoire,2001-12-03,Defender,,183
496706,Montassar Talbi,1158,Tunisia,1998-05-26,Defender,Right,190
629587,Teddy Bartouche,1158,France,1997-06-05,Goalkeeper,Right,178
33781,Vito Mannone,1158,Italy,1988-03-02,Goalkeeper,Right,189
228975,Julian Pollersbeck,1158,Germany,1994-08-16,Goalkeeper,Right,195
147051,Yvon Mvogo,1158,Switzerland,1994-06-06,Goalkeeper,Right,190
127156,Téji Savanier,969,France,1991-12-22,Attack,Right,172
478346,Matis Carvalho,969,Portugal,1999-04-28,Goalkeeper,Left,186
333175,Bingourou Kamara,969,Senegal,1996-10-21,Goalkeeper,Right,195
371816,Dimitry Bertaud,969,France,1998-06-06,Goalkeeper,Right,180
127181,Benjamin Lecomte,969,France,1991-04-26,Goalkeeper,Left,186
395242,Alexis Flips,1421,France,2000-01-18,Attack,Right,173
348791,Junya Ito,1421,Japan,1993-03-09,Attack,Right,176
393239,Mitchell van Bergen,1421,Netherlands,1999-08-27,Attack,Right,170
371142,Myziane Maolida,1421,France,1999-02-14,Attack,Right,182
308133,Ado Onaiwu,415,Japan,1995-11-08,Attack,Right,180
222876,Arbër Zeneli,1421,Kosovo,1995-02-25,Attack,Right,176
671594,Kamory Doumbia,1421,Mali,2003-02-18,Attack,Right,170
923759,Valentin Atangana Edoa,1421,France,2005-08-25,Midfield,,0
649033,Dion Lopy,1421,Senegal,2002-02-02,Midfield,Right,186
468066,Jens Cajuste,1421,Sweden,1999-08-10,Midfield,Right,188
414908,Marshall Munetsi,1421,Zimbabwe,1996-06-22,Midfield,Right,188
315145,Azor Matusiwa,1421,Netherlands,1998-04-28,Midfield,Right,173
570817,Maxime Busi,1421,Belgium,1999-10-14,Defender,Right,182
926235,Samuel Koeberlé,1421,France,2004-11-26,Attack,,0
842341,Maxime Estève,969,France,2002-05-26,Defender,Left,193
199704,Yunis Abdelhamid,1421,Morocco,1987-09-28,Defender,Left,190
820146,Cheick Keita,1421,France,2003-04-02,Defender,Right,185
683895,Emmanuel Agbadou,1421,Cote d'Ivoire,1997-06-17,Defender,Right,192
854861,Florent Duparchy,1421,France,2000-06-20,Goalkeeper,Right,187
5578,Nicolas Penneteau,1421,France,1981-02-28,Goalkeeper,Left,185
395602,Alexandre Olliero,1421,France,1996-02-15,Goalkeeper,Right,193
448632,Yehvann Diouf,1421,France,1999-11-16,Goalkeeper,Right,184
215977,Adrien Thomasson,826,France,1993-12-10,Attack,Right,175
384593,Alexis Claude-Maurice,826,France,1998-06-06,Attack,Right,175
250013,Angelo Fulgini,826,France,1996-08-20,Attack,Right,182
569390,Julien Ponceau,1158,France,2000-11-28,Attack,Right,170
427161,Lebo Mothiba,667,South Africa,1996-01-28,Attack,Right,182
395685,Gédéon Kalulu,1158,DR Congo,1997-08-29,Defender,Right,179
206912,Jimmy Cabot,826,France,1994-04-18,Midfield,Right,164
905408,Mamadou Camara,826,Senegal,2002-10-15,Midfield,Left,185
182893,Seko Fofana,826,Cote d'Ivoire,1995-05-07,Midfield,Right,185
532169,Lukasz Poreba,826,Poland,2000-03-13,Midfield,Right,179
656441,Jean Onana,826,Cameroon,2000-01-08,Midfield,Right,189
688707,Salis Abdul Samed,826,Ghana,2000-03-26,Midfield,Right,179
794349,Julien Le Cardinal,826,France,1997-08-03,Defender,Right,184
770895,Ismaël Boura,826,France,2000-08-14,Defender,Left,173
170929,Massadio Haidara,826,Mali,1992-12-02,Defender,Left,179
386057,Julien Laporte,1158,France,1993-11-04,Defender,Right,185
332560,Deiver Machado,826,Colombia,1993-09-02,Defender,Left,180
276895,Steven Fortes,826,Cape Verde,1992-04-17,Defender,Right,192
126557,Jonathan Gradit,826,France,1992-11-24,Defender,Right,180
239743,Przemyslaw Frankowski,826,Poland,1995-04-12,Midfield,Right,175
717118,Darlin Yongwa,1158,Cameroon,2000-09-22,Defender,Left,177
263236,Kevin Danso,826,Austria,1998-09-19,Defender,Right,190
27490,Jean-Louis Leca,826,France,1985-09-21,Goalkeeper,Right,180
373714,Wuilker Fariñez,826,Venezuela,1998-02-15,Goalkeeper,Right,180
1044893,Yaya Fofana,826,Mali,2004-06-12,Midfield,Right,180
719442,David Costa,826,Portugal,2001-01-05,Attack,Right,168
340177,Thibault De Smet,1421,Belgium,1998-06-05,Defender,Left,183
282722,Álex Collado,1531,Spain,1999-04-22,Attack,Left,177
804817,Adrien Louveau,826,France,2000-02-01,Defender,Right,189
339816,Tete Morente,1531,Spain,1996-12-04,Attack,Right,184
225593,Pere Milla,1531,Spain,1992-09-23,Attack,Left,180
474800,Facundo Medina,826,Argentina,1999-05-28,Defender,Left,184
336828,Pape Cheikh,1531,Senegal,1997-08-08,Midfield,Right,180
330352,Raúl Guti,1531,Spain,1996-12-30,Midfield,Right,178
268670,Gerard Gumbau,1531,Spain,1994-12-18,Midfield,Left,188
142031,Omar Mascarell,1531,Spain,1993-02-02,Midfield,Right,181
211389,Helibelton Palacios,1531,Colombia,1993-06-11,Defender,Right,181
149231,Fidel,1531,Spain,1989-10-27,Attack,Left,180
298975,Pol Lirola,1531,Spain,1997-08-13,Defender,Right,183
193784,Carlos Clerc,1531,Spain,1992-02-21,Defender,Left,181
711625,José Ángel Carmona,1531,Spain,2002-01-29,Defender,Right,184
277533,Josan,1531,Spain,1989-12-03,Attack,Right,176
831161,Lautaro Blanco,1531,Argentina,1999-02-19,Defender,Left,176
627290,John Donald,1531,Spain,2000-09-25,Defender,Right,182
184779,Gonzalo Verdú,1531,Spain,1988-10-21,Defender,Right,188
739315,Nicolás Fernández Mercau,1531,Argentina,2000-01-11,Defender,Left,172
186862,Enzo Roco,1531,Chile,1992-08-16,Defender,Right,192
66736,Lisandro Magallán,1531,Argentina,1993-09-27,Defender,Right,185
236734,Axel Werner,1531,Argentina,1996-02-28,Goalkeeper,Right,191
102146,Édgar Badía,1531,Spain,1992-02-12,Goalkeeper,Right,180
325223,Mama Baldé,1095,Guinea-Bissau,1995-11-06,Attack,Right,176
234802,Renaud Ripart,1095,France,1993-03-14,Attack,Right,181
174694,Rony Lopes,1095,Portugal,1995-12-28,Attack,Left,174
743498,Wilson Odobert,1095,France,2004-11-28,Attack,,182
537182,Levi Lumeka,1095,England,1998-09-05,Attack,Right,170
568702,Papa Ndiaga Yade,1095,Senegal,2000-01-05,Attack,Left,185
750886,Alexis Tibidi,1095,France,2003-11-03,Attack,Right,187
326300,Jeff Reine-Adélaïde,1095,France,1998-01-17,Attack,Right,184
560483,Randy Nteka,1531,France,1997-12-06,Attack,Left,189
215114,Thomas Foket,1421,Belgium,1994-09-25,Defender,Right,177
212804,Florian Tardieu,1095,France,1992-04-22,Midfield,Right,184
277635,Rominigue Kouamé,1095,Mali,1996-12-17,Midfield,Left,177
371003,Ante Palaversa,1095,Croatia,2000-04-06,Midfield,Right,187
569384,Lucien Agoumé,1095,France,2002-02-09,Midfield,Right,185
709482,Thierno Baldé,1095,France,2002-06-10,Defender,Right,182
337798,Abdu Conté,1095,Portugal,1998-03-24,Defender,,183
554251,Yasser Larouci,1095,France,2001-01-01,Defender,Left,176
118278,Xavier Chavalerin,1095,France,1991-03-07,Midfield,Left,179
349836,Diego González,1531,Spain,1995-01-28,Defender,Right,185
51118,Adil Rami,1095,France,1985-12-27,Defender,Right,191
991649,Eric N'Jo,1095,France,2004-06-01,Defender,,187
917120,Tanguy Zoukrou,1095,France,2003-05-07,Defender,Right,189
491616,Jackson Porozo,1095,Ecuador,2000-08-04,Defender,Right,192
33925,Jessy Moulin,1095,France,1986-01-13,Goalkeeper,Right,184
345437,Mateusz Lis,1095,Poland,1997-02-27,Goalkeeper,Right,192
193256,Gauthier Gallon,1095,France,1993-04-23,Goalkeeper,Right,186
27389,Kévin Gameiro,667,France,1987-05-09,Attack,Right,172
344888,Habib Diallo,667,Senegal,1995-06-18,Attack,Right,186
891379,Nordine Kandil,667,Morocco,2001-10-31,Attack,Left,165
668606,Yuito Suzuki,667,Japan,2001-10-25,Attack,Right,175
314940,Dimitri Liénard,667,France,1988-02-13,Midfield,Left,181
191056,Brice Samba,826,France,1994-04-25,Goalkeeper,Right,187
203043,Pedro Bigas,1531,Spain,1990-05-15,Defender,Left,181
450050,Jean-Ricner Bellegarde,667,France,1998-06-27,Midfield,Right,172
178313,Jean-Eudes Aholou,667,Cote d'Ivoire,1994-03-20,Midfield,Left,186
804829,Yannick Pandor,826,Comoros,2001-05-01,Goalkeeper,Left,192
876631,Habib Diarra,667,France,2004-01-03,Midfield,Right,179
354352,Frédéric Guilbert,667,France,1994-12-24,Defender,Right,178
460629,Colin Dagba,667,France,1998-09-09,Defender,Right,170
170961,Thomas Delaine,667,France,1992-03-24,Defender,Left,180
206717,Eduard Sobol,667,Ukraine,1995-04-20,Defender,Left,186
1029294,Franci Bouebari,667,France,2003-09-12,Defender,Right,192
125783,Sanjin Prcic,667,Bosnia-Herzegovina,1993-11-20,Midfield,Right,181
334222,Lucas Boyé,1531,Argentina,1996-02-28,Attack,Right,183
372712,Ibrahima Sissoko,667,France,1997-10-27,Midfield,Right,193
351843,Yoann Salmier,1095,French Guiana,1992-11-21,Defender,Right,188
282199,Erik Palmer-Brown,1095,United States,1997-04-24,Defender,Right,186
250844,Alexander Djiku,667,Ghana,1994-08-09,Defender,Right,182
378953,Gerzino Nyamsi,667,France,1997-01-22,Defender,Right,195
77383,Eiji Kawashima,667,Japan,1983-03-20,Goalkeeper,Right,185
127202,Matz Sels,667,Belgium,1992-02-26,Goalkeeper,Right,188
786436,Ismaël Doukouré,667,France,2003-07-24,Defender,Right,183
393238,Zakaria Aboukhlal,415,Morocco,2000-02-18,Attack,Both,179
289802,Rafael Ratão,415,Brazil,1995-11-30,Attack,Right,183
419648,Veljko Birmancevic,415,Serbia,1998-03-05,Attack,Both,179
470618,Denis Genreau,415,Australia,1999-05-21,Attack,Right,175
855015,Farès Chaïbi,415,Algeria,2002-11-28,Attack,Right,183
280387,Vincent Sierro,415,Switzerland,1995-10-08,Midfield,Right,185
464530,Theocharis Tsingaras,415,Greece,2000-08-20,Midfield,Right,175
159098,Brecht Dejaegere,415,Belgium,1991-05-29,Midfield,Right,173
203938,Branco van den Boomen,415,Netherlands,1995-07-21,Midfield,Right,188
241501,Stijn Spierings,415,Netherlands,1996-03-12,Midfield,Right,188
794758,Warren Kamanzi,415,Norway,2000-11-11,Defender,Right,177
221873,Mikkel Desler,415,Denmark,1995-02-19,Defender,Right,184
694509,Moussa Diarra,415,Mali,2000-11-10,Defender,Left,185
611195,Oliver Zandén,415,Sweden,2001-08-14,Defender,,183
385105,Gabriel Suazo,415,Chile,1997-08-09,Defender,Left,178
538964,Thijs Dallinga,415,Netherlands,2000-08-03,Attack,Right,190
484988,Logan Costa,415,Cape Verde,2001-04-01,Defender,Right,190
283227,Rasmus Nicolaisen,415,Denmark,1997-03-16,Defender,Left,191
690799,Anthony Rouault,415,France,2001-05-29,Defender,Right,186
835136,Thomas Himeur,415,France,2001-01-17,Goalkeeper,,187
328770,Kjetil Haug,415,Norway,1998-06-12,Goalkeeper,Right,191
127188,Maxime Dupé,415,France,1993-03-04,Goalkeeper,Right,188
352392,Lucas Perrin,667,France,1998-11-19,Defender,Right,188
238639,Steve Mounié,3911,Benin,1994-09-29,Attack,Right,190
855056,Taïryk Arconte,3911,France,2003-11-12,Attack,,181
466602,Karamoko Dembélé,3911,England,2003-02-22,Attack,Left,167
281319,Alberth Elis,3911,Honduras,1996-02-12,Attack,Right,185
229006,Franck Honorat,3911,France,1996-08-11,Attack,Right,180
424072,Mathias Pereira Lage,3911,France,1996-11-30,Midfield,Right,180
60558,Maxime Le Marchand,667,France,1989-10-11,Defender,Left,185
353399,Romain Del Castillo,3911,France,1996-03-29,Midfield,Left,172
838947,Alexandre Pierre,667,Haiti,2001-02-25,Goalkeeper,Right,190
